x,y,species cloglog values
944.0,944.0,0.24520497
945.0,945.0,0.016349994
946.0,946.0,0.7167688
947.0,947.0,0.66632104
948.0,948.0,0.012981954
949.0,949.0,0.71342456
950.0,950.0,0.17381003
951.0,951.0,0.13253953
952.0,952.0,0.38906536
953.0,953.0,0.43675947
954.0,954.0,0.019677695
955.0,955.0,0.31248394
956.0,956.0,0.2100459
957.0,957.0,0.6764427
958.0,958.0,0.031481575
959.0,959.0,0.094671875
960.0,960.0,0.77895343
961.0,961.0,0.04136889
962.0,962.0,0.8240997
963.0,963.0,0.822816
964.0,964.0,0.54732096
965.0,965.0,0.61211854
966.0,966.0,0.47357377
967.0,967.0,0.63593024
968.0,968.0,0.7855311
969.0,969.0,0.35296553
970.0,970.0,0.18602078
971.0,971.0,0.56447953
972.0,972.0,0.035815172
973.0,973.0,0.274467
974.0,974.0,0.10609996
975.0,975.0,0.088493526
976.0,976.0,0.017565228
977.0,977.0,0.8910265
978.0,978.0,0.1312727
979.0,979.0,0.7263941
980.0,980.0,0.21852288
981.0,981.0,0.5288942
982.0,982.0,0.43074405
983.0,983.0,0.02191554
984.0,984.0,0.14119084
985.0,985.0,0.16045325
986.0,986.0,0.5928036
987.0,987.0,0.33170664
988.0,988.0,0.4502126
989.0,989.0,0.06556448
990.0,990.0,0.5271121
991.0,991.0,0.43721497
992.0,992.0,0.4587817
993.0,993.0,0.1153887
994.0,994.0,0.03720576
995.0,995.0,0.112012416
